Lat,Lng,"TOTAL LOSS","PERCENTAGE LOSS",Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source,"ACS Economics/Number of households/Total/Value","ACS Economics/Number of households/Total/Margin of error","ACS Economics/Median household income/Total/Value","ACS Economics/Median household income/Total/Margin of error","ACS Economics/Household income/Less than $10,000/Value","ACS Economics/Household income/Less than $10,000/Margin of error","ACS Economics/Household income/Less than $10,000/Percentage","ACS Economics/Household income/$10,000 to $14,999/Value","ACS Economics/Household income/$10,000 to $14,999/Margin of error","ACS Economics/Household income/$10,000 to $14,999/Percentage","ACS Economics/Household income/$15,000 to $19,999/Value","ACS Economics/Household income/$15,000 to $19,999/Margin of error","ACS Economics/Household income/$15,000 to $19,999/Percentage","ACS Economics/Household income/$20,000 to $24,999/Value","ACS Economics/Household income/$20,000 to $24,999/Margin of error","ACS Economics/Household income/$20,000 to $24,999/Percentage","ACS Economics/Household income/$25,000 to $29,999/Value","ACS Economics/Household income/$25,000 to $29,999/Margin of error","ACS Economics/Household income/$25,000 to $29,999/Percentage","ACS Economics/Household income/$30,000 to $34,999/Value","ACS Economics/Household income/$30,000 to $34,999/Margin of error","ACS Economics/Household income/$30,000 to $34,999/Percentage","ACS Economics/Household income/$35,000 to $39,999/Value","ACS Economics/Household income/$35,000 to $39,999/Margin of error","ACS Economics/Household income/$35,000 to $39,999/Percentage","ACS Economics/Household income/$40,000 to $44,999/Value","ACS Economics/Household income/$40,000 to $44,999/Margin of error","ACS Economics/Household income/$40,000 to $44,999/Percentage","ACS Economics/Household income/$45,000 to $49,999/Value","ACS Economics/Household income/$45,000 to $49,999/Margin of error","ACS Economics/Household income/$45,000 to $49,999/Percentage","ACS Economics/Household income/$50,000 to $59,999/Value","ACS Economics/Household income/$50,000 to $59,999/Margin of error","ACS Economics/Household income/$50,000 to $59,999/Percentage","ACS Economics/Household income/$60,000 to $74,999/Value","ACS Economics/Household income/$60,000 to $74,999/Margin of error","ACS Economics/Household income/$60,000 to $74,999/Percentage","ACS Economics/Household income/$75,000 to $99,999/Value","ACS Economics/Household income/$75,000 to $99,999/Margin of error","ACS Economics/Household income/$75,000 to $99,999/Percentage","ACS Economics/Household income/$100,000 to $124,999/Value","ACS Economics/Household income/$100,000 to $124,999/Margin of error","ACS Economics/Household income/$100,000 to $124,999/Percentage","ACS Economics/Household income/$125,000 to $149,999/Value","ACS Economics/Household income/$125,000 to $149,999/Margin of error","ACS Economics/Household income/$125,000 to $149,999/Percentage","ACS Economics/Household income/$150,000 to $199,999/Value","ACS Economics/Household income/$150,000 to $199,999/Margin of error","ACS Economics/Household income/$150,000 to $199,999/Percentage","ACS Economics/Household income/$200,000 or more/Value","ACS Economics/Household income/$200,000 or more/Margin of error","ACS Economics/Household income/$200,000 or more/Percentage","Census Year","State FIPS","County FIPS","Place Name","Place FIPS","Census Tract Code","Census Block Code","Census Block Group","Full FIPS (block)","Full FIPS (tract)","Metro/Micro Statistical Area Name","Metro/Micro Statistical Area Code","Metro/Micro Statistical Area Type","Combined Statistical Area Name","Combined Statistical Area Code","Metropolitan Division Area Name","Metropolitan Division Area Code"
32.7929463,-96.6982445,5000,0.25,32.793069,-96.698372,1,rooftop,8238,"E R L Thornton Fwy",,,Dallas,TX,"Dallas County",75228,US,Dallas,851,236,66404,17411,6,12,0.007,59,93,0.069,17,28,0.02,15,25,0.018,5,22,0.006,60,95,0.071,63,77,0.074,78,84,0.092,34,36,0.04,16,27,0.019,123,93,0.145,185,120,0.217,178,145,0.209,12,20,0.014,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,012207,1003,1,481130122071003,48113012207,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.737115,-96.8033884,1050,2.17,32.737034,-96.803334,1,rooftop,1350,"Strickland St",,,Dallas,TX,"Dallas County",75216,US,Dallas,308,112,40500,10963,43,43,0.14,18,20,0.058,11,19,0.036,29,46,0.094,0,14,0,34,41,0.11,9,16,0.029,73,67,0.237,0,14,0,33,46,0.107,53,61,0.172,0,14,0,5,11,0.016,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,004900,4010,4,481130210004010,48113021000,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.6363688,-96.9484034,2000,1.62,32.636353,-96.94838,1,rooftop,9405,"Timberbluff Rd",,,Dallas,TX,"Dallas County",75249,US,Dallas,767,205,60665,25844,42,56,0.055,28,44,0.037,45,52,0.059,0,14,0,82,99,0.107,0,14,0,0,14,0,82,90,0.107,58,87,0.076,30,37,0.039,78,81,0.102,225,170,0.293,37,47,0.048,12,20,0.016,48,59,0.063,0,14,0,2021,48,48113,Dallas,4819000,016526,1021,1,481130165261021,48113016526,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.880411,-96.8576528,500,1.11,32.88035,-96.857584,1,rooftop,3642,"Walnut Hill Ln",,,Dallas,TX,"Dallas County",75229,US,Dallas,380,86,62563,7900,8,13,0.021,34,40,0.089,0,14,0,0,14,0,16,19,0.042,0,14,0,0,14,0,44,38,0.116,0,14,0,71,52,0.187,56,44,0.147,73,43,0.192,39,36,0.103,22,33,0.058,10,15,0.026,7,11,0.018,2021,48,48113,Dallas,4819000,009802,1000,1,481130098021000,48113009802,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8151764,-96.7744112,2300,0.59,32.815152,-96.774411,1,rooftop,2018,"McMillan Ave",,,Dallas,TX,"Dallas County",75206,US,Dallas,422,82,107717,19997,10,14,0.024,12,13,0.028,16,21,0.038,0,14,0,5,8,0.012,30,37,0.071,6,10,0.014,6,10,0.014,0,14,0,15,16,0.036,71,35,0.168,29,23,0.069,65,36,0.154,38,31,0.09,28,23,0.066,91,40,0.216,2021,48,48113,Dallas,4819000,001002,2004,2,481130010022004,48113001002,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.822634,-96.7895499,0,0,32.822396,-96.789822,0.99,rooftop,4525,"Cole Ave",,,Dallas,TX,"Dallas County",75205,US,Dallas,643,123,94485,53615,14,26,0.022,0,14,0,19,31,0.03,42,51,0.065,0,14,0,0,14,0,0,14,0,0,14,0,16,27,0.025,91,96,0.142,83,59,0.129,75,57,0.117,17,28,0.026,16,25,0.025,146,93,0.227,124,70,0.193,2021,48,48113,Dallas,4819000,000705,2000,2,481130007052000,48113000705,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.782672,-96.749037,600,0.57,32.782559,-96.749071,1,rooftop,1628,"S Fitzhugh Ave",,,Dallas,TX,"Dallas County",75223,US,Dallas,580,136,15152,5245,104,62,0.179,184,100,0.317,43,43,0.074,19,28,0.033,64,63,0.11,48,53,0.083,11,18,0.019,34,41,0.059,0,14,0,51,47,0.088,10,18,0.017,0,14,0,0,14,0,0,14,0,0,14,0,12,21,0.021,2021,48,48113,Dallas,4819000,002500,1021,1,481130025001021,48113002500,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.806198,-96.7104983,7000,13.33,32.806093,-96.711079,0.99,rooftop,2202,"Hollybush Dr",,,Dallas,TX,"Dallas County",75228,US,Dallas,492,89,56111,13752,34,37,0.069,44,43,0.089,27,33,0.055,0,14,0,24,30,0.049,15,24,0.03,25,30,0.051,51,38,0.104,0,14,0,66,71,0.134,25,38,0.051,108,65,0.22,34,29,0.069,0,14,0,0,14,0,39,29,0.079,2021,48,48113,Dallas,4819000,012209,2005,2,481130122092005,48113012209,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7521136,-96.6474669,11000,8.59,32.752059,-96.647407,1,rooftop,2311,"Shelburne Ct",,,Dallas,TX,"Dallas County",75227,US,Dallas,677,91,42574,7784,22,23,0.032,35,37,0.052,71,51,0.105,49,39,0.072,69,47,0.102,31,34,0.046,39,30,0.058,39,37,0.058,69,39,0.102,33,32,0.049,82,53,0.121,77,44,0.114,40,35,0.059,0,14,0,5,8,0.007,16,22,0.024,2021,48,48113,Dallas,4819000,017605,1000,1,481130176051000,48113017605,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.935232,-96.8100224,30000,1.5,32.935574,-96.811147,0.98,rooftop,13740,"Montfort Dr",,,Dallas,TX,"Dallas County",75240,US,Dallas,1200,186,37485,8097,48,63,0.04,53,60,0.044,43,61,0.036,35,49,0.029,69,57,0.058,181,122,0.151,172,99,0.143,203,117,0.169,104,98,0.087,90,79,0.075,82,86,0.068,120,98,0.1,0,14,0,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,013615,4001,4,481130136154001,48113013615,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8207189,-96.7648119,100000,26.37,32.820659,-96.76483,1,rooftop,5922,"Velasco Ave",,,Dallas,TX,"Dallas County",75206,US,Dallas,560,77,147125,11222,0,14,0,14,20,0.025,8,13,0.014,9,13,0.016,0,14,0,21,22,0.038,20,22,0.036,26,24,0.046,7,12,0.013,16,17,0.029,22,19,0.039,53,40,0.095,30,27,0.054,69,41,0.123,68,38,0.121,197,54,0.352,2021,48,48113,Dallas,4819000,001101,2009,2,481130011012009,48113001101,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7642823,-96.7717935,13000,7.96,32.764243,-96.771768,1,rooftop,2402,"Peabody Ave",,,Dallas,TX,"Dallas County",75215,US,Dallas,449,87,15461,5633,157,62,0.35,64,42,0.143,49,40,0.109,23,35,0.051,39,40,0.087,0,14,0,0,14,0,15,23,0.033,8,13,0.018,41,47,0.091,7,11,0.016,36,33,0.08,0,14,0,10,17,0.022,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,020300,3046,3,481130203003046,48113020300,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.9019505,-96.8756671,1000,0.52,32.901899,-96.875677,1,rooftop,3056,"Wildflower Dr",,,Dallas,TX,"Dallas County",75229,US,Dallas,339,82,62235,12860,7,11,0.021,0,14,0,4,12,0.012,0,14,0,0,14,0,14,18,0.041,2,13,0.006,7,12,0.021,51,50,0.15,55,59,0.162,82,58,0.242,12,18,0.035,56,54,0.165,25,38,0.074,24,27,0.071,0,14,0,2021,48,48113,Dallas,4819000,009611,2009,2,481130096112009,48113009611,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7431175,-96.6563995,4000,3.29,32.743096,-96.656365,1,rooftop,9610,"Glengreen Dr",,,Dallas,TX,"Dallas County",75217,US,Dallas,535,184,48512,25903,22,36,0.041,20,36,0.037,78,86,0.146,47,45,0.088,40,46,0.075,22,31,0.041,0,14,0,13,21,0.024,63,103,0.118,165,127,0.308,36,41,0.067,0,14,0,29,41,0.054,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,011901,2017,2,481130119012017,48113011901,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7926156,-96.7473491,1000,0.29,32.792664,-96.747448,1,rooftop,2726,"Samuell Blvd",,,Dallas,TX,"Dallas County",75223,US,Dallas,1396,153,51607,7337,23,24,0.016,20,32,0.014,76,80,0.054,15,17,0.011,50,57,0.036,129,90,0.092,80,60,0.057,129,84,0.092,113,80,0.081,212,107,0.152,215,102,0.154,122,52,0.087,80,57,0.057,64,62,0.046,59,64,0.042,9,15,0.006,2021,48,48113,Dallas,4819000,001202,2022,2,481130012022022,48113001202,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7142542,-96.6909656,1550,0.02,32.714402,-96.69115,1,rooftop,206,"Greenhaven Dr",,,Dallas,TX,"Dallas County",75217,US,Dallas,412,126,25682,10853,58,55,0.141,60,59,0.146,67,42,0.163,0,14,0,77,85,0.187,26,43,0.063,6,11,0.015,0,14,0,0,14,0,17,27,0.041,63,64,0.153,0,14,0,38,42,0.092,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,009304,1014,1,481130093041014,48113009304,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.6591207,-96.7708347,115000,52.46,32.659099,-96.77077,1,rooftop,7132,"Nandina Dr",,,Dallas,TX,"Dallas County",75241,US,Dallas,420,127,45389,19685,26,35,0.062,30,41,0.071,13,26,0.031,45,53,0.107,33,54,0.079,21,37,0.05,13,22,0.031,22,29,0.052,76,58,0.181,0,14,0,42,59,0.1,13,26,0.031,71,101,0.169,0,14,0,0,14,0,15,25,0.036,2021,48,48113,Dallas,4819000,016711,1013,1,481130167111013,48113016711,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8255109,-96.6627471,15000,12.4,32.825408,-96.662724,1,rooftop,9957,"LA Prada Dr",,,Dallas,TX,"Dallas County",75228,US,Dallas,392,130,0,0,63,76,0.161,0,14,0,52,83,0.133,50,46,0.128,16,26,0.041,0,14,0,0,14,0,0,14,0,14,30,0.036,17,27,0.043,63,49,0.161,89,78,0.227,28,44,0.071,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,012501,2008,2,481130125012008,48113012501,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7878261,-96.8742697,0,0,32.787741,-96.874195,1,rooftop,3727,"N Westmoreland Rd",,,Dallas,TX,"Dallas County",75212,US,Dallas,421,82,38958,20736,62,42,0.147,0,14,0,70,47,0.166,38,40,0.09,30,34,0.071,0,14,0,18,16,0.043,41,38,0.097,25,27,0.059,27,26,0.064,17,15,0.04,61,46,0.145,17,20,0.04,8,12,0.019,7,10,0.017,0,14,0,2021,48,48113,Dallas,4819000,010500,1018,1,481130105001018,48113010500,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7796486,-96.7948425,50,0,32.779825,-96.794433,0.99,rooftop,301,"S Harwood St",,,Dallas,TX,"Dallas County",75201,US,Dallas,1680,183,71102,6691,141,90,0.084,38,42,0.023,43,33,0.026,51,42,0.03,59,47,0.035,10,15,0.006,49,46,0.029,33,37,0.02,55,51,0.033,150,91,0.089,280,137,0.167,210,87,0.125,104,62,0.062,155,106,0.092,192,94,0.114,110,111,0.065,2021,48,48113,Dallas,4819000,003103,1037,1,481130031031037,48113003103,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.9955663,-96.848082,30000,1,32.995753,-96.84849,0.99,rooftop,3840,"Frankford Rd",,,Dallas,TX,"Denton County",75287,US,"Statewide TX",557,147,43259,4609,56,65,0.101,0,14,0,0,14,0,46,75,0.083,0,14,0,15,25,0.027,100,108,0.18,120,87,0.215,14,24,0.025,82,73,0.147,38,45,0.068,0,14,0,60,71,0.108,0,14,0,26,42,0.047,0,14,0,2021,48,48121,Dallas,4819000,021641,2002,2,481210216412002,48121021641,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7391854,-96.7071138,110000,52.93,32.739138,-96.707049,1,rooftop,1518,"Devon Cir",,,Dallas,TX,"Dallas County",75217,US,Dallas,515,87,41325,5382,23,31,0.045,18,14,0.035,57,43,0.111,85,51,0.165,11,12,0.021,29,32,0.056,8,11,0.016,50,39,0.097,35,35,0.068,79,54,0.153,15,9,0.029,41,33,0.08,39,35,0.076,4,6,0.008,21,30,0.041,0,14,0,2021,48,48113,Dallas,4819000,009103,1001,1,481130091031001,48113009103,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7134331,-96.7843875,25000,33.33,32.713356,-96.784395,1,rooftop,3519,"Kellogg Ave",,,Dallas,TX,"Dallas County",75216,US,Dallas,137,74,46078,28006,31,40,0.226,18,22,0.131,0,14,0,0,14,0,7,14,0.051,0,14,0,0,14,0,0,14,0,42,43,0.307,0,14,0,29,47,0.212,0,14,0,0,14,0,0,14,0,0,14,0,10,16,0.073,2021,48,48113,Dallas,4819000,008802,3012,3,481130088023012,48113008802,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7234701,-96.6683488,5000,3.79,32.723441,-96.668331,1,rooftop,8757,"Odom Dr",,,Dallas,TX,"Dallas County",75217,US,Dallas,542,129,42500,17698,26,42,0.048,37,39,0.068,59,55,0.109,40,48,0.074,0,14,0,99,72,0.183,5,9,0.009,57,60,0.105,52,60,0.096,11,16,0.02,97,67,0.179,32,29,0.059,27,28,0.05,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,009202,2006,2,481130092022006,48113009202,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.9984816,-96.7862727,10000,1.48,32.998508,-96.786318,1,rooftop,18206,"Brighton Grn",,,Dallas,TX,"Collin County",75252,US,Plano,493,104,107005,36608,14,23,0.028,16,28,0.032,0,14,0,19,30,0.039,0,14,0,0,14,0,34,40,0.069,14,21,0.028,0,14,0,14,23,0.028,11,18,0.022,72,55,0.146,76,67,0.154,43,44,0.087,52,46,0.105,128,69,0.26,2021,48,48085,Dallas,4819000,031709,2034,2,480850317092034,48085031709,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7278213,-96.8031373,8000,7.41,32.727894,-96.803181,1,rooftop,1427,"Stella Ave",,,Dallas,TX,"Dallas County",75216,US,Dallas,230,97,27658,7061,20,24,0.087,56,39,0.243,0,14,0,34,41,0.148,79,62,0.343,0,14,0,0,14,0,25,37,0.109,0,14,0,8,12,0.035,0,14,0,0,14,0,0,14,0,8,13,0.035,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,004900,4025,4,481130210004025,48113021000,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.9020383,-96.8824343,0,0,32.902132,-96.8821,0.99,rooftop,11301,"Dennis Rd",,,Dallas,TX,"Dallas County",75229,US,Dallas,548,97,50588,15053,28,33,0.051,9,14,0.016,42,35,0.077,19,31,0.035,35,38,0.064,47,45,0.086,15,24,0.027,42,47,0.077,33,32,0.06,52,45,0.095,99,62,0.181,32,35,0.058,95,65,0.173,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,009610,2000,2,481130096102000,48113009610,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.642773,-96.7708766,17000,9.57,32.642791,-96.771212,1,rooftop,2946,"Cedardale Rd",,,Dallas,TX,"Dallas County",75241,US,Dallas,245,118,0,0,54,72,0.22,18,27,0.073,0,14,0,24,40,0.098,13,22,0.053,0,14,0,0,14,0,0,14,0,18,30,0.073,0,14,0,84,69,0.343,34,46,0.139,0,14,0,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,016709,1046,1,481130167091046,48113016709,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7813265,-96.8050846,1000,1.49,32.781348,-96.805366,1,rooftop,407,"N Lamar St",,,Dallas,TX,"Dallas County",75202,US,Dallas,618,92,53095,14760,145,63,0.235,32,32,0.052,7,11,0.011,22,16,0.036,25,28,0.04,14,15,0.023,9,16,0.015,35,29,0.057,8,11,0.013,55,33,0.089,42,26,0.068,80,36,0.129,49,28,0.079,37,26,0.06,28,24,0.045,30,31,0.049,2021,48,48113,Dallas,4819000,002100,1073,1,481130021001073,48113002100,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7119373,-96.774883,25000,2.44,32.711822,-96.77528,0.99,rooftop,3823,"Bonnie View Rd",,,Dallas,TX,"Dallas County",75216,US,Dallas,192,98,0,0,75,77,0.391,31,50,0.161,0,14,0,10,17,0.052,28,45,0.146,0,14,0,0,14,0,11,18,0.057,13,20,0.068,0,14,0,13,21,0.068,0,14,0,0,14,0,0,14,0,0,14,0,11,19,0.057,2021,48,48113,Dallas,4819000,008802,3015,3,481130088023015,48113008802,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7786255,-96.7749261,428000,86.74,32.778715,-96.774895,1,rooftop,1805,"Chestnut St",,,Dallas,TX,"Dallas County",75226,US,Dallas,1017,209,54107,19986,62,50,0.061,0,14,0,59,73,0.058,0,14,0,73,78,0.072,18,28,0.018,33,37,0.032,182,112,0.179,59,73,0.058,76,55,0.075,142,138,0.14,110,90,0.108,117,73,0.115,0,14,0,86,54,0.085,0,14,0,2021,48,48113,Dallas,4819000,020401,2039,2,481130204012039,48113020401,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.760182,-96.9150321,8000,16,32.759809,-96.915753,0.99,rooftop,1310,"N Walton Walker Blvd",,,Dallas,TX,"Dallas County",75211,US,Dallas,1680,167,52788,8440,123,67,0.073,22,28,0.013,36,47,0.021,89,77,0.053,119,94,0.071,206,113,0.123,65,64,0.039,81,60,0.048,70,58,0.042,251,129,0.149,183,79,0.109,221,111,0.132,99,70,0.059,46,77,0.027,41,48,0.024,28,42,0.017,2021,48,48113,Dallas,4819000,010701,1003,1,481130107011003,48113010701,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7783557,-96.8879979,0,0,32.777647,-96.887964,0.99,rooftop,3920,"Singleton Blvd",,,Dallas,TX,"Dallas County",75212,US,Dallas,406,93,38986,9171,0,14,0,6,9,0.015,41,47,0.101,50,34,0.123,60,52,0.148,24,29,0.059,37,42,0.091,32,35,0.079,26,33,0.064,32,35,0.079,22,23,0.054,36,28,0.089,33,30,0.081,7,10,0.017,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,010500,2030,2,481130105002030,48113010500,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.9323598,-96.8120735,1000,0.1,32.93221,-96.812213,1,rooftop,5528,"Alpha Rd",,,Dallas,TX,"Dallas County",75240,US,Dallas,255,100,37153,30899,0,14,0,0,14,0,54,49,0.212,0,14,0,58,64,0.227,0,14,0,18,30,0.071,0,14,0,29,44,0.114,20,32,0.078,76,60,0.298,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,013615,2009,2,481130136152009,48113013615,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.6759958,-96.8421241,140000,51.14,32.675969,-96.842047,1,rooftop,1234,"Robin Glen Dr",,,Dallas,TX,"Dallas County",75232,US,Dallas,320,128,0,0,0,14,0,0,14,0,25,40,0.078,20,25,0.063,63,73,0.197,64,91,0.2,0,14,0,0,14,0,0,14,0,62,42,0.194,13,22,0.041,40,49,0.125,26,41,0.081,7,13,0.022,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,011003,3014,3,481130110033014,48113011003,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7820152,-96.9032466,45500,69.47,32.781974,-96.903386,1,rooftop,4955,"Bernal Dr",,,Dallas,TX,"Dallas County",75212,US,Dallas,493,101,52628,20497,21,23,0.043,42,45,0.085,46,43,0.093,32,36,0.065,16,20,0.032,25,41,0.051,10,15,0.02,52,53,0.105,0,14,0,64,53,0.13,73,48,0.148,67,57,0.136,30,33,0.061,8,15,0.016,7,10,0.014,0,14,0,2021,48,48113,Dallas,4819000,010601,1051,1,481130106011051,48113010601,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.776883,-96.8376124,500,1.75,32.77682,-96.837872,1,rooftop,990,"Singleton Blvd",,,Dallas,TX,"Dallas County",75212,US,Dallas,329,74,52250,31987,10,11,0.03,15,17,0.046,23,28,0.07,10,18,0.03,20,21,0.061,34,44,0.103,48,43,0.146,0,14,0,0,14,0,71,61,0.216,32,30,0.097,18,16,0.055,23,30,0.07,13,14,0.04,0,14,0,12,14,0.036,2021,48,48113,Dallas,4819000,004300,1114,1,481130043001114,48113004300,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7090896,-96.8756881,14000,0.35,32.708673,-96.875221,0.99,rooftop,3315,"W Pentagon Pkwy",,,Dallas,TX,"Dallas County",75233,US,Dallas,667,110,50125,11977,69,67,0.103,0,14,0,31,31,0.046,75,68,0.112,10,16,0.015,21,32,0.031,65,53,0.097,15,25,0.022,46,53,0.069,101,70,0.151,114,82,0.171,79,69,0.118,19,29,0.028,0,14,0,22,26,0.033,0,14,0,2021,48,48113,Dallas,4819000,010805,1010,1,481130108051010,48113010805,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8976057,-96.8864711,1000,0.05,32.897273,-96.886356,0.99,rooftop,10944,"Grissom Ln",,,Dallas,TX,"Dallas County",75229,US,Dallas,548,97,50588,15053,28,33,0.051,9,14,0.016,42,35,0.077,19,31,0.035,35,38,0.064,47,45,0.086,15,24,0.027,42,47,0.077,33,32,0.06,52,45,0.095,99,62,0.181,32,35,0.058,95,65,0.173,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,009610,2008,2,481130096102008,48113009610,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
